,Date,Open,High,Low,Close,Adj Close,Volume,ma7,ma21,ema,26ema,12ema,MACD,momentum,20sd,upper_band,lower_band,RSI,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ATR,NATR,TRANGE,DEMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SMA10,T3,TRIMA,WMA,ADX14,ADX20,ADXR,APO,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MINUS_DI,MINUS_DM,MOM3,MOM5,MOM10,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,TRIX,ULTOSC,WILLR,MKTCP,AVBLS,TOUTV,TRFUS,CPTRA,TRVOU,MKPRU,HRATE,DIFF,MIREV,daily_return
1420,2014/9/1,477.190002,486.98999,470.540009,478.940002,478.940002,3291738,497.4871389,502.5842823,479.8399534,518.757138,499.1298295,-19.6273085,477.940002,16.76446707,536.1132164,469.0553482,35.0364497,20.86247693,127.8971919,1,20.91162471,4.366230556,16.449981,488.3725879,508.1172883,519.1003395,497.565002,502.8399965,0.01,500.7609954,503.1919595,518.781914,509.1179107,30.68275592,26.48019144,33.63459955,-16.49634911,14.28571429,0.106383102,-49.92963485,-73.7836886,-131.3857489,-172.2554858,-29.92710059,39.19833752,30.15755812,88.29009529,-27.019989,-31.809998,-18.739991,13.17278427,38.56500494,-3.182909999,-3.765470034,-0.0376547,0.9623453,96.23452997,25.32821103,33.4758426,35.0364497,-0.275164388,38.3026992,-84.80921046,6377861181,0.24085537,687875.7552,4973.267191,27.40787554,4469424.454,482.59,204522.6957,27428630902,1814538.4,0.002296753
1421,2014/9/2,478.940002,487.290009,476.820007,480.040009,480.040009,3018772,492.4600001,499.6290458,479.9733238,515.8892025,496.192934,-19.69626848,479.040009,17.34289035,534.3148265,464.9432651,35.55221117,20.59801149,242.4054478,1,20.16579452,4.200857042,10.470002,485.1894512,503.5057566,516.5199472,497.565002,503.854996,0.01,497.7939972,499.8857662,515.6070388,506.0251157,31.26575213,26.93321859,33.31915137,-15.04711686,7.142857143,0.105062731,100,-42.8753171,-86.94005082,-120.8612462,-28.89557765,38.84470286,29.03915193,81.98365991,-1.73999,-32.519989,-29.669982,12.79053452,36.11038073,-2.928453887,-5.820953586,-0.058209536,0.941790464,94.17904641,27.77084929,34.27069422,35.55221117,-0.285502086,36.39930461,-85.74215262,6393599084,0.273700781,574246.0662,5519.594912,24.24368386,3493402.37,483.65,194978.3032,27428630902,1734368.9,0.022810559
1422,2014/9/3,480.040009,498.470001,476.26001,490.98999,490.98999,4345165,489.6371416,498.9714268,487.3177679,514.0448164,495.3924811,-18.65233529,489.98999,17.4340172,533.8394612,464.1033924,40.60715006,20.3849827,278.3272289,1,20.31180855,4.136908892,22.209991,483.7496822,500.7254735,515.1898282,496.644989,498.955002,0.01,496.5999969,497.0104164,512.7732469,503.8812012,30.88954132,26.93321638,32.7486992,-11.81500057,-85.71428571,0.493020506,100,76.62529656,-42.47624229,-64.86772452,-18.78569988,25.99880083,26.77108596,76.1276842,13.799988,-14.970001,-11.940003,15.72310571,44.71105982,-2.316507818,-2.374088475,-0.023740885,0.976259115,97.62591153,48.6656624,41.94316823,40.60715006,-0.2949233,40.64292991,-64.01550935,6251518222,0.245162322,512676.8879,5334.53992,26.15943917,2489654.969,472.76,216794.0574,27428630902,1884421.36,-0.01494938
1423,2014/9/4,490.98999,495.019989,483.070007,483.649994,483.649994,3013185,485.507141,498.3619021,484.8725853,511.7933481,493.5859446,-18.20740344,482.649994,16.88197693,532.125856,464.5979483,38.43115234,20.20591989,294.8259989,1,19.71453523,4.076198795,11.949982,481.6032889,498.7852853,513.3857642,496.209991,498.955002,0.01,493.7089965,494.5133545,510.0964966,501.4739967,30.54020272,26.93321428,32.32622956,-9.817051449,-42.85714286,-0.614226532,34.75478679,72.14799106,-39.84039835,-60.51238833,-23.13769532,25.99880083,25.61199195,70.68999248,4.709992,1.869995,-28.910004,15.04235045,41.51741269,-1.940645044,-5.640316083,-0.056403161,0.943596839,94.35968392,39.17093692,38.58832482,38.43115234,-0.303759751,36.10420562,-76.93121902,6428625750,0.226359767,443030.7918,5421.914478,28.67769946,5008741.256,486,227701.9345,27428630902,2034396,0.001695455
1424,2014/9/5,483.649994,491.380005,480.790009,484.470001,484.470001,1883095,482.4371424,496.5742827,484.6041958,509.7693964,492.1834917,-17.58590467,483.470001,16.92100742,530.4162975,462.7322678,38.82554828,20.0828702,310.6090432,1,19.06278243,3.934770448,10.589996,479.8358288,497.7874518,511.6658614,496.209991,498.955002,0.01,490.6329986,492.4037883,507.5872465,499.347911,30.32900669,26.98489655,31.99053125,-7.839229731,-42.85714286,0.077432229,-100,24.37873022,-39.7918172,-60.06977471,-22.34890345,27.58345833,25.45000431,67.9207053,4.429992,7.279999,-30.759979,14.4454565,38.55188321,-1.560513944,-5.97014541,-0.059701454,0.940298546,94.02985459,40.78428653,39.19206558,38.82554828,-0.311912016,37.01792619,-75.48830647,6429245279,0.242592632,446975.7395,5206.042413,27.0682772,5118483.652,485.91,203159.211,27428630902,1814873.85,0.00264206
1425,2014/9/6,484.470001,490.720001,478.48999,485.75,485.75,1755360,483.0042854,496.5861874,485.3680653,507.9901819,491.1937238,-16.79645808,484.75,15.07945261,526.7450926,466.4272822,39.47727664,20.03234111,-31.13625941,1,18.57472733,3.823927396,12.230011,478.4681937,497.806647,510.0756963,496.209991,498.955002,0.01,488.1329986,490.7095236,505.3478714,497.5373736,30.25049424,27.08729973,31.73761045,-6.923012654,-42.85714286,0.104660495,-71.21247067,-19.7753893,-36.32249497,-55.07023934,-21.04544672,29.22983241,25.13755238,65.36924535,-5.23999,6.809998,-25,13.76608451,35.79817727,-1.386824659,-4.894762604,-0.048947626,0.951052374,95.1052374,43.69797721,40.21151727,39.47727664,-0.319281521,42.20325045,-73.23597616,6367490750,0.217119177,391892.9554,5046.607303,29.99287565,1606067.513,481.09,229065.4191,27428630902,2025388.9,-0.020710238
1426,2014/9/7,485.75,487.019989,469.5,475.690002,475.690002,3948928,482.7899997,497.2295212,478.9160231,505.597576,488.8085358,-16.78904013,474.690002,15.65009451,528.5297102,465.9293322,36.21198611,19.87027977,-13.21603886,1,18.49938887,3.888958943,17.519989,476.0454531,497.7694972,507.8923947,495.459991,498.4349975,0.01,484.445999,489.0212864,503.375788,495.3145782,30.61909367,27.38825175,31.56685147,-7.663781051,-85.71428571,-0.57420116,-100,-166.6666667,-99.03920249,-83.59483635,-27.57602777,35.41088631,26.90822616,69.69000354,-7.959992,-4.350007,-36.869996,12.83485047,33.24116461,-1.543111683,-7.193303446,-0.071933034,0.928066966,92.80669655,29.45802832,35.07622671,36.21198611,-0.326323437,42.37271286,-89.30360716,6363240583,0.222935915,320158.1026,9355.578867,33.26120701,1387220.616,480.62,223611.4806,27428630902,1979673.78,-0.001660762
1427,2014/9/8,475.690002,478.600006,467.519989,474.899994,474.899994,3529051,482.2128557,496.7428545,476.2386704,503.323681,486.6687602,-16.65492084,473.899994,15.78304721,528.3089489,465.1767601,35.96043982,19.53030774,0.038455513,1,17.96943374,3.783835327,11.080017,473.8251123,497.0209967,505.6895907,495.064987,497.444992,0.01,481.3399993,487.2495155,501.6194547,493.2856102,31.05499818,27.71807967,31.09525045,-9.501281782,-92.85714286,-0.071300252,-79.60840079,-108.2678193,-130.0195059,-95.73895375,-28.07912035,36.72175684,26.5101593,66.69215714,-9.570007,-16.089996,-31.059997,12.26956371,30.86679571,-1.917534827,-6.13882472,-0.061388247,0.938611753,93.86117528,28.54492564,34.68967652,35.96043982,-0.332983475,42.94724784,-87.66916581,6311972620,0.254446846,519189.7412,5396.972929,25.47977757,6226048.984,476.61,208613.1496,27428630902,1828275.96,0.010107429
1428,2014/9/9,474.899994,491.040009,471.570007,479.700012,479.700012,4058785,482.1642847,494.9771394,478.5462315,501.5737796,485.5966451,-15.97713453,478.700012,15.25983625,525.4968119,464.4574669,38.74467232,19.2176301,11.42404004,1,18.07661719,3.768317018,19.470002,472.4858771,495.1826837,504.328742,493.729996,494.555008,0.01,481.1320006,485.6327306,500.0975798,491.8182779,30.28062918,27.49607942,30.277043,-11.59538318,-92.85714286,0.246534027,96.64420066,4.961995307,-16.30235,-53.18386425,-22.51065535,20.21383211,24.47061503,61.92843163,-6.049988,-3.949982,-2.079987,16.24119758,41.10202758,-2.343209904,-0.431729629,-0.004317296,0.995682704,99.56827037,42.16115724,39.21217568,38.74467232,-0.338956089,43.99263846,-77.47361857,6179355602,0.318603761,488189.9522,6067.075112,19.35003055,3335590.916,466.48,179979.9722,27428630902,1545448.24,-0.002522456
1429,2014/9/10,479.700012,488.920013,474.570007,478.48999,478.48999,3086920,480.3785704,493.0985674,478.5087372,499.8638692,484.5033135,-15.36055574,477.48999,14.67714383,522.452855,463.7442797,38.29270371,19.06431476,19.08144573,1,17.81043067,3.722215939,14.350006,471.1928044,493.3874864,503.0789481,493.729996,491.349991,0.01,481.2619994,484.2164879,498.6864967,490.4797398,29.56157225,27.28517919,29.51727893,-12.21070301,-85.71428571,-0.084322055,48.82834013,24.43680905,-22.19055056,-48.07943065,-23.41459257,20.21383211,23.0623172,57.50497223,2.799988,-5.980011,1.299988,15.30650741,38.16616847,-2.475929432,0.272425657,0.002724257,1.002724257,100.2724257,39.77294968,38.4661003,38.29270371,-0.344276864,39.7434753,-76.98279463,6426974895,0.347825136,506624.7066,7112.808901,24.84273683,6346407.796,485.03,212703.6035,27428630902,1898407.42,-0.001588286
1430,2014/9/11,478.48999,479.709991,471.140015,477.730011,477.730011,2514548,479.5328586,491.2714262,477.9895864,498.2243242,483.461267,-14.76305722,476.730011,14.94264063,521.1567075,461.3861449,37.99293101,18.97458501,26.99143724,1,17.1503982,3.589977142,8.569976,469.9966724,491.5849922,502.2077961,490.4299925,490.214981,0.01,481.1410003,482.9865994,497.3562886,489.2839342,29.10573411,27.17624396,29.00188152,-12.24935628,-78.57142857,-0.088679245,-100,-43.32384464,-91.85539869,-83.96816545,-24.01413798,23.17983832,23.66769962,56.82746621,2.830017,-8.019989,-1.209991,14.7601794,35.44001358,-2.485273024,-0.252639369,-0.002526394,0.997473606,99.74736063,38.07951185,37.96204614,37.99293101,-0.348959671,44.3990007,-77.50600221,6216466025,0.219272814,466172.2597,4818.593032,28.13736645,4074503.78,469,220884.5113,27428630902,1904140,0.000921027
1431,2014/9/12,477.730011,480.640015,474.640015,478.170013,478.170013,2569793,478.6328603,490.3423795,478.1098708,496.7388197,482.6472279,-14.09159176,477.170013,14.51692825,519.376236,461.308523,38.29412087,18.8803825,35.95545728,1,16.35394118,3.420110157,6,469.037033,490.0483668,501.8557884,482.944992,487.9299925,0.01,480.9540007,481.9523948,496.0134138,488.2549459,28.587973,27.03049497,28.97821008,-12.78268946,-71.42857143,0.073333667,-16.68922789,-0.172624915,-54.55110821,-61.38882485,-23.41175827,21.85707865,23.04746382,52.76836148,-1.529999,2.480011,-1.869996,14.77957762,33.83860804,-2.590248994,-0.38955003,-0.0038955,0.9961045,99.61044997,39.93047894,38.48063293,38.29412087,-0.352964512,45.4839083,-73.90979379,6237313763,0.21879503,454009.5276,4914.079226,28.62894665,3468571.793,470.43,219521.0267,27428630902,1898185.05,-0.00089931
1432,2014/9/13,478.170013,480.329987,471.959991,477.73999,477.73999,2031789,477.4885731,488.8199985,477.8632836,495.3314989,481.8922682,-13.43923072,476.73999,14.37091597,517.5618305,460.0781666,38.09934356,18.78276788,43.66946297,1,15.78365938,3.303817917,8.369996,468.1815413,488.4867355,501.5881404,482.944992,482.994995,0.01,479.6290007,481.0882827,494.5206223,487.255483,28.28720424,26.96808077,29.15745771,-12.59884412,-64.28571429,-0.051376727,-23.76477681,-63.51564581,-60.89866373,-73.80239551,-23.80131288,24.37721024,23.38730544,51.67921681,-0.75,2.839996,-13.25,14.21975359,31.42156461,-2.554464352,-2.698629355,-0.026986294,0.973013706,97.30137065,38.52365779,38.13447342,38.09934356,-0.356305658,47.87734094,-66.97900796,6364467156,0.180944486,358930.1942,4739.839843,33.98391988,2844690.849,479.86,241336.7809,27428630902,2127699.24,-6.28E-05
1433,2014/9/14,477.73999,479.279999,473.700012,477.709991,477.709991,2753462,477.777143,487.619046,477.7610885,494.0262021,481.248841,-12.7773611,476.709991,13.32565095,514.2703479,460.9677441,38.08479039,18.68758225,48.91202944,1,15.05482564,3.151457145,5.579987,467.4689142,486.7181044,500.8894678,482.944992,482.994995,0.01,479.0350004,480.3734756,492.9712475,486.2943212,28.00791895,26.90878728,29.34533743,-11.29031851,-35.71428571,-0.005376177,-33.98005798,-39.42121424,-45.93922131,-64.62001312,-23.83041922,24.37721024,22.76813586,47.98784418,-0.02002,-1.990021,-5.940003,13.84329129,29.17716714,-2.296151572,-1.228161496,-0.012281615,0.987718385,98.7718385,38.40566519,38.10790158,38.08479039,-0.358981837,51.53831323,-67.07593522,6308527913,0.224988735,332978.2976,4952.767023,30.67538049,1850051.209,475.49,252083.493,29829733124,2025587.4,-0.022942771
1434,2014/9/15,477.709991,478.809998,463.950012,466.75,466.75,3139554,476.6128581,485.4376176,470.4203628,492.0057426,479.01825,-12.98749261,465.75,12.1581915,509.7540006,461.1212346,33.10887858,18.61685807,48.92619835,1,15.04090852,3.222476385,14.859986,465.5193263,484.7025256,500.4400652,478.869995,481.2100065,0.01,477.2630003,479.3836541,491.5459978,484.7213321,28.39555786,27.13035767,29.83065499,-11.34147145,-85.71428571,-0.73755056,-100,-166.6666667,-178.8303802,-153.7827034,-33.78224284,33.4348637,25.79163207,54.31014102,-11.420013,-11.73999,-17.720001,12.86637882,27.09308377,-2.315827555,-3.657605417,-0.036576054,0.963423946,96.34239458,16.01068685,29.70552621,33.10887858,-0.361523884,45.28242127,-91.88879232,6307765713,0.289065303,462681.1224,5678.27421,23.79000162,2524429.506,475.3,219460.9233,29829733124,1763838.3,-0.012126415
1435,2014/9/16,466.75,469.390015,458.269989,461.089996,461.089996,3522262,473.9542844,482.8595231,464.2001183,489.7156873,476.2600571,-13.45563023,460.089996,11.44654873,505.7526206,459.9664256,30.86606299,18.59410802,34.05681001,1,14.76084549,3.201293807,11.120026,463.1115414,482.3459993,500.2597963,476.039993,478.369995,0.01,474.7969999,477.8914245,490.080998,482.823504,29.0878198,27.49158102,29.98868056,-11.10570282,-92.85714286,-0.508991975,-99.33462921,-128.0223411,-212.214772,-198.3369626,-38.26787403,38.08722503,27.15236849,56.11086823,-16.649994,-16.640015,-24.660004,12.17403333,25.1578635,-2.277525088,-5.076686361,-0.050766864,0.949233136,94.92331364,11.6321288,26.36933964,30.86606299,-0.364119541,42.99969951,-92.98505931,6212863800,0.298186951,437451.4801,6895.390086,22.20912164,2796018.22,468,250600.6489,29829733124,1983852,-0.079875916
1436,2014/9/17,461.089996,462.26001,408.769989,424.26001,424.26001,3946908,466.2071444,478.7409521,437.5733794,484.8671186,468.2600499,-16.60706879,423.26001,15.2265584,509.1940689,448.2878353,20.93041131,18.63328472,-15.80533727,1,17.52721517,4.131243755,53.490021,456.3970445,479.152684,496.22912,455.005005,451.894989,0.01,469.6540007,474.6508588,488.3137482,478.5518918,31.48238852,28.7771699,31.01129562,-13.29935657,-100,-0.688539382,-100,-163.0762753,-272.5542632,-334.0892272,-58.13917739,62.61178185,41.40619851,101.6029491,-53.449981,-53.910003,-51.429992,9.520244874,23.36087325,-2.743279687,-10.81166133,-0.108116613,0.891883387,89.18833867,3.607515104,14.55262536,20.93041131,-0.368435021,38.35242762,-82.04055536,5949473600,0.219028998,462824.8682,5499.511163,26.59901735,5007061.594,448,280257.5305,29829733124,2122176,-0.062673824
1437,2014/9/18,424.26001,429.170013,386.100006,397.670013,397.670013,6062707,454.7700019,473.2700005,410.9711351,478.4080738,457.4000442,-21.00802959,396.670013,22.10521764,517.4804358,429.0595652,16.7406533,18.75417598,-40.18919625,1,19.3517003,4.866270945,43.070007,447.0669304,475.3185793,480.7282766,441.7100065,438.7400055,0.01,461.9310026,468.8812718,486.1788318,472.6956777,34.14238922,30.28297755,32.23569795,-16.33012556,-100,-0.617366907,-95.87402396,-120.1015785,-214.6355171,-281.1239762,-66.51869341,68.72239827,43.19132419,117.0155786,-69.079987,-80.069977,-77.229981,8.006767627,21.69223945,-3.398650935,-16.26236723,-0.162623672,0.837376328,83.73763277,2.223327178,10.70457247,16.7406533,-0.375345117,34.62695946,-89.01025161,5688375693,0.227428658,652489.2436,5334.996716,24.89551659,6474529.07,428.19,274326.1542,29829733124,1985517.03,0.034852982
1438,2014/9/19,397.670013,427.690002,387.5,411.529999,411.529999,5919676,445.2499999,468.7733342,411.343711,473.4541423,450.3431142,-23.11102816,410.529999,25.69781855,520.1689713,417.3776971,25.15121704,18.97540419,-41.8452553,1,20.84015042,5.064065917,40.190002,440.426956,471.4773165,472.506353,441.7100065,438.5700075,0.01,455.1140013,461.7340428,483.8508738,467.9898068,36.61238986,31.71349482,33.43144205,-18.1614081,-92.85714286,0.34486154,-36.30403157,-72.01115646,-127.3698239,-175.086618,-49.69756592,68.72239827,37.24175305,108.657323,-49.559997,-66.179992,-68.170013,6.903841646,20.14279377,-3.807637998,-14.21096754,-0.142109675,0.857890325,85.78903246,21.7787124,22.56354683,25.15121704,-0.383580442,39.08521142,-75.76711238,5300749488,0.231292083,741891.7351,4446.792301,22.61566574,13959017.81,398.89,240220.7404,29829733124,1619892.29,-0.024080879
1439,2014/9/20,411.529999,415.070007,394.519989,401.619995,401.619995,4229727,434.3757149,464.9561911,404.8612337,468.1330944,442.8472497,-25.2858447,400.619995,29.55999936,524.0761899,405.8361924,23.33605551,19.39396496,-38.31871108,1,20.81942668,5.183862092,20.550018,433.2583746,467.4974218,463.5390179,438.6850125,438.5700075,0.01,447.4270018,453.8051627,481.3205826,462.8734195,38.90596189,33.07248623,34.76252778,-20.00115149,-64.28571429,-0.482238215,-58.85989539,-61.93752628,-102.4919126,-138.5206133,-53.32788898,68.72239827,34.61605053,100.8960856,-22.640015,-65.130005,-76.869995,6.417091347,18.70402279,-4.231201848,-16.06512082,-0.160651208,0.839348792,83.93487918,18.47606859,20.41011158,23.33605551,-0.393234737,37.5209205,-85.21060744,5524070247,0.197116565,720476.6817,4142.838846,28.90214298,8717319.115,415.56,256532.0252,29829733124,1801037.04,0.006150095
1440,2014/9/21,401.619995,410.75,398.600006,404.089996,404.089996,5531782,423.8585727,461.4752385,404.3470752,463.3891612,436.8845953,-26.50456589,403.089996,32.23232129,525.9398811,397.0105959,24.79293259,20.34244509,-34.56244322,1,20.20018148,4.998931348,12.149994,427.1616729,463.9530111,457.4614481,438.6850125,438.5700075,0.01,440.0630003,445.8590154,478.5818329,458.1625806,41.03570735,34.36352806,36.04535277,-22.02737138,-64.28571429,0.203292364,-38.38132874,-48.60345173,-79.87379282,-107.2186991,-50.41413482,68.72239827,33.12884746,93.68922235,6.419983,-57,-73.640015,6.141395021,17.36802116,-4.702367279,-15.4145675,-0.154145675,0.845854325,84.5854325,22.15396382,22.45954394,24.79293259,-0.403764119,37.47814461,-82.85688061,5402753935,0.200344947,875032.1061,3985.777041,28.20571646,5180652.93,406.3,259497.7134,29829733124,1781219.2,0.081095769
1441,2014/9/22,404.089996,445.51001,394.75,436.859985,436.859985,7490861,419.5885706,459.4714281,426.0223484,461.424037,436.8808091,-24.54322793,435.859985,32.30785269,524.0871335,394.8557228,40.8524462,21.71277563,-30.59537731,1,22.38302638,5.123615608,50.76001,425.82222,461.8029877,456.2135023,438.6850125,438.5700075,0.01,435.9319975,439.6345667,475.7309997,455.7672034,39.97518063,34.11025763,35.1279049,-22.65461481,-64.28571429,0.645586733,100,166.6666667,-25.71112261,-50.24502817,-18.29510759,26.18833327,27.76247041,86.99713504,25.329986,12.599975,-41.310028,16.2391733,50.88745822,-4.865790408,-8.639192521,-0.086391925,0.913608075,91.36080748,55.47012237,43.79447911,40.8524462,-0.413209787,46.24010199,-51.62952397,5333585348,0.249242941,507462.7293,4365.292111,23.02565887,4898291.212,400.98,232806.52,29829733124,1577856.3,-0.029963825
1442,2014/9/23,436.859985,439.190002,422.100006,423.769989,423.769989,9217984,414.257141,456.7919034,424.5207755,458.6348483,434.8637598,-23.77108843,422.769989,32.24016304,521.2722295,392.3115773,37.41549671,23.43923084,-25.39816545,1,22.00495278,5.192664264,17.089996,423.0614205,460.0912012,454.0735196,438.0800015,437.5100095,0.01,430.5349974,434.9464199,472.8088749,452.683977,38.99040582,33.86965071,34.27598903,-23.73628297,-64.28571429,-0.765944942,58.80266375,91.95327672,-9.703992796,-37.27170026,-25.16900658,26.18833327,26.22236093,80.78305396,22.149994,26.099976,-53.970001,15.3383131,47.25263978,-5.135782501,-11.2969402,-0.112969402,0.887030598,88.7030598,45.70356093,39.02836884,37.41549671,-0.422219454,44.73421818,-63.36317795,5628078450,0.262880654,738732.1412,4910.129564,22.51163902,5500695.697,423,223909.4556,29829733124,1601478,-0.02709012
1443,2014/9/24,423.769989,427.549988,409.559998,412.290009,412.290009,6143388,412.5471409,453.0442852,416.3669312,455.2018972,431.3908751,-23.81102212,411.290009,32.85498108,518.7542474,387.3343231,34.66135125,25.4564872,-22.20444125,1,21.71816972,5.267692462,17.98999,419.2148069,458.818608,450.1532197,437.920013,433.3700105,0.01,423.9929992,431.0897928,469.7226667,449.0303433,38.57900834,33.88603667,33.84237122,-25.62359169,-57.14285714,-0.638131539,-100,5.140171222,-33.87821939,-55.98154311,-30.6772975,33.23084118,28.79512702,87.55284382,8.200013,0.76001,-65.419982,14.43079089,43.87745122,-5.5876931,-13.69449734,-0.136944973,0.863055027,86.30550266,38.30924808,35.28631419,34.66135125,-0.431257301,45.28780769,-72.2974397,5748387370,0.283511384,957227.8191,5796.62145,21.77017262,12703948.85,431.91,241703.5845,29829733124,1765648.08,-0.01899153
1444,2014/9/25,412.290009,416.420013,399.700012,404.459991,404.459991,4966479,413.5171377,449.2733327,408.4289711,451.4432375,427.2476621,-24.19557533,403.459991,33.49583438,516.2650015,382.281664,32.88340568,26.28553967,-18.27021767,1,21.36115767,5.281401906,16.720001,414.8419626,457.321077,445.2905986,437.920013,433.3700105,0.01,417.7639983,427.4931193,466.4649167,445.0871815,38.55350619,34.08006582,33.5707396,-28.75641181,-42.85714286,-0.468302484,-93.16953848,-74.06828639,-58.36166499,-70.89558746,-34.23318864,38.22197824,30.48224815,91.15905526,-32.399994,2.839996,-62.290009,13.62397655,40.74334756,-6.311793948,-13.34547595,-0.13345476,0.86654524,86.65452405,33.66553908,32.89601566,32.88340568,-0.440528055,46.48907581,-80.57966654,5432891464,0.284190792,686077.5817,5336.888485,21.50780053,6189931.289,408.08,241703.5845,29829733124,1668231.04,-0.013450037
1445,2014/9/26,404.459991,407.070007,394.690002,399.019989,399.019989,3950428,411.7299934,445.2042845,402.1563164,447.5600339,422.9049432,-24.65509069,398.019989,33.89685074,512.997986,377.410583,31.66801798,26.23184507,-13.40725935,1,20.71964677,5.192633787,12.380005,410.2926491,455.1213229,440.3278901,437.7050015,433.2149965,0.01,411.5569976,423.8513796,463.0322916,441.0312669,38.70323224,34.35212298,33.49521824,-32.30737301,-42.85714286,-0.439418401,-88.35231948,-106.3087401,-85.58109966,-81.51676053,-36.66396404,40.64967087,30.90845032,89.65770417,-24.75,-5.070007,-62.070007,13.04252394,37.83310845,-7.138306916,-13.4615818,-0.134615818,0.865384182,86.5384182,30.45908827,31.26128409,31.66801798,-0.450080462,44.10170862,-86.28888294,5395279766,0.266941311,596150.4681,19219.56073,21.13110456,4146170.298,405.14,260177.3531,34661425924,1548445.08,-0.049972439
1446,2014/9/27,399.019989,402.269989,374.119995,379.079987,379.079987,5453338,408.5099923,440.1247601,386.7720968,442.4874378,416.1626422,-26.32479558,378.079987,35.84732986,511.8194198,368.4301004,27.6359871,25.62691448,-8.643515793,1,21.25038586,5.605778881,28.149994,403.774581,452.1617435,432.4825598,428.394989,426.699997,0.01,407.0389953,419.4822419,459.3243747,435.9291801,39.46982673,34.93902238,33.73887284,-35.77243762,-100,-0.708348357,-100,-123.7585303,-169.5722301,-114.0547502,-44.72802581,49.43555512,34.89805185,103.8235894,-33.210022,-57.779998,-45.180023,11.80843888,35.13074356,-7.971560209,-10.64913542,-0.106491354,0.893508646,89.35086458,21.20529968,25.99931105,27.6359871,-0.460684491,41.33274368,-95.2833855,5337967004,0.294388376,532351.156,4547.673232,19.22225419,2409099.758,400.74,220547.69,34661425924,1286776.14,-0.006093695
1447,2014/9/28,379.079987,389.26001,372.630005,376.769989,376.769989,7924759,404.6071341,435.4142833,380.1040249,437.6194787,410.1022341,-27.5172446,375.769989,37.26831842,509.9509201,360.8776465,27.20386677,25.24040102,-2.152569862,1,20.92035865,5.552554413,16.630005,397.6791872,447.8755045,425.5407987,421.7599945,425.7200015,0.01,404.9489929,414.448383,455.3390411,430.965115,40.22289575,35.51871651,34.30922681,-38.82718103,-100,-0.13890543,-73.47104679,-98.58860199,-155.5738617,-125.0188565,-45.59226646,50.01279299,33.42526989,97.89760877,-27.690002,-47,-20.900024,11.13795598,32.62140473,-8.729547634,-5.255619815,-0.052556198,0.947443802,94.74438019,20.31169535,25.44794699,27.20386677,-0.472081606,39.78771495,-96.10097544,5063025000,0.30399046,453805.8176,4210.685809,21.29710611,3971546.275,380,239501.0072,34661425924,1324680,0.030257251
1448,2014/9/29,376.769989,395.179993,374.730011,388.170013,388.170013,6520432,397.6514239,431.2842842,385.4813503,433.9565553,406.7280462,-27.22850907,387.170013,36.90679524,505.0978747,357.4706937,32.78918261,25.46603231,1.3704287,1,20.88676032,5.38082789,20.449982,393.681414,443.532906,422.5279352,418.9299925,421.01001,0.01,402.6129943,409.5493713,451.0982076,427.0143632,40.42315202,35.82610266,34.75548591,-37.88006628,-92.85714286,0.557458877,60.80615833,-38.54098667,-92.35493005,-99.80282758,-34.42163478,43.02648349,31.08767777,90.90492243,-10.849976,-24.119996,-23.359986,12.383541,36.2112874,-8.593009133,-5.676375005,-0.05676375,0.94323625,94.323625,36.75326084,33.21421384,32.78918261,-0.483350021,33.31623932,-83.93963787,5090190768,0.291024802,654029.3292,4375.746473,18.03821268,7778308.242,381.94,237777.9783,34661425924,1321894.34,-0.013731141
1449,2014/9/30,388.170013,395.130005,381.109985,382.839996,382.839996,6892843,391.804282,426.6719025,383.7204474,430.1701435,403.0529616,-27.11718192,381.839996,36.33038969,499.3326819,354.0111231,31.56958704,25.53142357,2.804084255,1,20.39627887,5.327624877,14.02002,389.4943432,439.9732845,419.3034359,406.814987,417.4450075,0.01,400.7349944,404.9711923,446.5247074,422.9210512,40.60910426,36.11811952,36.04574639,-35.23859341,-85.71428571,-0.380171854,53.764944,-14.48334878,-71.79358441,-97.03505787,-36.86082592,43.02648349,29.56131439,84.41171369,3.760009,-21.619995,-18.779999,11.77552571,33.62476687,-8.064730902,-4.676061758,-0.046760618,0.953239382,95.32393824,32.79837666,31.50904175,31.56958704,-0.494574669,33.47408114,-88.60873543,5101373770,0.290167583,631639.8353,4719.443766,18.56136964,5461742.926,382.67,261900.3819,34661425924,1458738.04,-0.020112791
